ano_abertura,mes_abertura,municipio,natureza_juridica,regiao,opcao_mei,uf,porte,tipo_situacao,quantidade_empresas
"2025","Julho","São Carlos - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","3"
"2025","Junho","São Carlos - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","3"
"2025","Maio","São Carlos - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","1"
"2025","Março","São Carlos - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","5"
"2025","Novembro","São Carlos - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","5"
"2025","Outubro","São Carlos - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","2"
"2025","Setembro","São Carlos - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","4"
"2025","Abril","São Cristovão do Sul - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","3"
"2025","Agosto","São Cristovão do Sul - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","7"
"2025","Fevereiro","São Cristovão do Sul - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","6"
"2025","Fevereiro","São Cristovão do Sul - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Ativa","2"
"2025","Janeiro","São Cristovão do Sul - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","5"
"2025","Julho","São Cristovão do Sul - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","4"
"2025","Junho","São Cristovão do Sul - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","4"
"2025","Maio","São Cristovão do Sul - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","8"
"2025","Maio","São Cristovão do Sul - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Ativa","1"
"2025","Março","São Cristovão do Sul - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","9"
"2025","Novembro","São Cristovão do Sul - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","4"
"2025","Novembro","São Cristovão do Sul - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Ativa","1"
"2025","Outubro","São Cristovão do Sul - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","6"
"2025","Setembro","São Cristovão do Sul - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","7"
"2025","Setembro","São Cristovão do Sul - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Ativa","1"
"2025","Abril","São Cristovão do Sul - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","3"
"2025","Janeiro","São Cristovão do Sul - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","2"
"2025","Julho","São Cristovão do Sul - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","1"
"2025","Junho","São Cristovão do Sul - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","2"
"2025","Novembro","São Cristovão do Sul - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","1"
"2025","Outubro","São Cristovão do Sul - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","1"
"2025","Setembro","São Cristovão do Sul - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","1"
"2025","Abril","São Domingos - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","5"
"2025","Abril","São Domingos - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Ativa","1"
"2025","Agosto","São Domingos - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","10"
"2025","Fevereiro","São Domingos - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","3"
"2025","Janeiro","São Domingos - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","10"
"2025","Julho","São Domingos - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","7"
"2025","Junho","São Domingos - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","5"
"2025","Maio","São Domingos - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","4"
